game_date,home_team,pitch_type,description,launch_speed,launch_angle,stand,p_throws,release_speed,season,pitch_category,swing_outcome,sov
2025-09-02,AZ,CH,hit_into_play,91.5,59.0,R,R,81.1,2025,Offspeed,in_play,-0.05833729507568208
2025-09-21,AZ,CU,hit_into_play,103.6,14.0,R,R,76.1,2025,Breaking,in_play,0.7671875718864538
2025-08-08,AZ,SI,hit_into_play,63.8,-14.0,R,R,93.5,2025,Fastball,in_play,-0.8477770791479442
2025-06-14,AZ,FF,foul,72.4,39.0,L,R,94.0,2025,Fastball,foul,
2025-05-17,AZ,CU,hit_into_play,81.2,36.0,R,R,80.0,2025,Breaking,in_play,-0.21595840937322686
2025-07-21,AZ,SI,foul,75.1,58.0,L,L,92.5,2025,Fastball,foul,
2025-06-27,AZ,CH,foul,81.6,-40.0,R,R,89.9,2025,Offspeed,foul,
2025-08-24,AZ,ST,foul,94.7,-8.0,L,R,82.5,2025,Breaking,foul,
2025-09-23,AZ,CH,hit_into_play,74.5,70.0,L,R,88.2,2025,Offspeed,in_play,-0.6991580658518257
2025-06-27,AZ,FF,swinging_strike,,,L,R,95.3,2025,Fastball,whiff,
2025-05-11,AZ,CU,foul,54.1,-44.0,L,R,83.4,2025,Breaking,foul,
2025-05-10,AZ,SL,swinging_strike,,,R,R,88.0,2025,Breaking,whiff,
2025-07-04,AZ,FF,hit_into_play,77.1,59.0,R,L,91.7,2025,Fastball,in_play,-0.5528547548576073
2025-05-08,AZ,FS,foul,70.2,-32.0,L,R,88.3,2025,Offspeed,foul,
2025-09-07,AZ,FF,hit_into_play,74.2,5.0,L,R,95.0,2025,Fastball,in_play,-0.5789562470286933
2025-09-21,AZ,FF,hit_into_play,93.0,39.0,L,R,97.6,2025,Fastball,in_play,0.41690309322618746
2025-06-27,AZ,CH,swinging_strike,,,L,R,88.2,2025,Offspeed,whiff,
2025-08-23,AZ,CU,hit_into_play,98.6,-3.0,L,R,73.2,2025,Breaking,in_play,0.15706902633152886
2025-05-17,AZ,SI,foul_tip,,,L,R,94.7,2025,Fastball,whiff,
2025-05-18,AZ,CU,swinging_strike,,,L,R,79.5,2025,Breaking,whiff,
2025-03-29,AZ,ST,hit_into_play,80.7,37.0,L,L,79.7,2025,Breaking,in_play,-0.24569448065391752
2025-04-26,AZ,CH,swinging_strike_blocked,,,R,R,88.9,2025,Offspeed,whiff,
2025-07-21,AZ,ST,swinging_strike,,,L,L,80.4,2025,Breaking,whiff,
2025-08-19,AZ,FF,hit_into_play,76.0,-52.0,R,L,91.8,2025,Fastball,in_play,-0.8868526385204043
2025-09-16,AZ,SL,hit_into_play,89.1,-4.0,L,R,86.1,2025,Breaking,in_play,-0.1611176714156456
2025-05-11,AZ,FF,hit_into_play,89.3,-15.0,L,R,93.4,2025,Fastball,in_play,-0.3643473860168387
2025-06-14,AZ,FF,foul,79.6,50.0,L,R,95.6,2025,Fastball,foul,
2025-07-19,AZ,CH,foul,,,R,R,88.1,2025,Offspeed,foul,
2025-04-26,AZ,FF,hit_into_play,99.6,21.0,L,R,90.1,2025,Fastball,in_play,0.8134096032634532
2025-09-03,AZ,FF,swinging_strike,,,L,R,96.8,2025,Fastball,whiff,
2025-05-18,AZ,CH,hit_into_play,75.9,85.0,R,L,86.2,2025,Offspeed,in_play,-0.7790574631557962
2025-09-15,AZ,KC,foul,73.9,-27.0,R,R,80.1,2025,Breaking,foul,
2025-05-08,AZ,CH,hit_into_play,101.0,25.0,L,R,88.7,2025,Offspeed,in_play,0.9135368902111736
2025-08-10,AZ,FF,foul,,,R,R,92.8,2025,Fastball,foul,
2025-08-05,AZ,FF,hit_into_play,61.0,35.0,L,R,92.2,2025,Fastball,in_play,-0.8191605195761191
2025-09-07,AZ,CH,hit_into_play,82.3,63.0,L,R,88.8,2025,Offspeed,in_play,-0.4407195546490408
2025-09-05,AZ,CH,hit_into_play,76.4,33.0,R,L,86.4,2025,Offspeed,in_play,-0.42569049335194076
2025-07-01,AZ,SL,foul,93.6,-24.0,L,R,89.9,2025,Breaking,foul,
2025-06-10,AZ,FF,hit_into_play,94.0,32.0,L,R,93.6,2025,Fastball,in_play,0.5471038385449416
2025-05-18,AZ,FF,foul,78.5,31.0,L,R,95.1,2025,Fastball,foul,
2025-03-27,AZ,SL,swinging_strike,,,R,R,86.1,2025,Breaking,whiff,
2025-08-24,AZ,CH,swinging_strike,,,L,R,82.8,2025,Offspeed,whiff,
2025-03-27,AZ,CH,foul,55.7,34.0,L,R,85.8,2025,Offspeed,foul,
2025-09-15,AZ,CH,swinging_strike,,,L,R,83.3,2025,Offspeed,whiff,
2025-09-17,AZ,FF,foul,85.8,70.0,R,R,99.5,2025,Fastball,foul,
2025-03-27,AZ,FF,foul,71.8,75.0,L,R,96.6,2025,Fastball,foul,
2025-04-11,AZ,FF,foul,73.0,45.0,L,L,91.7,2025,Fastball,foul,
2025-06-14,AZ,FF,swinging_strike,,,L,R,92.9,2025,Fastball,whiff,
2025-07-01,AZ,SI,foul,74.2,-60.0,L,R,95.6,2025,Fastball,foul,
2025-08-09,AZ,FC,foul,76.2,-62.0,R,R,90.7,2025,Fastball,foul,
2025-06-15,AZ,FF,foul,70.7,24.0,R,R,92.0,2025,Fastball,foul,
2025-09-07,AZ,ST,foul,47.3,-75.0,R,R,86.1,2025,Breaking,foul,
2025-09-25,AZ,FF,swinging_strike,,,R,R,99.7,2025,Fastball,whiff,
2025-05-28,AZ,FF,hit_into_play,99.8,44.0,R,R,92.0,2025,Fastball,in_play,0.6353919057769872
2025-07-21,AZ,FF,hit_into_play,98.8,34.0,R,R,92.6,2025,Fastball,in_play,0.7911880626313126
2025-06-30,AZ,CH,foul,105.4,24.0,L,R,86.2,2025,Offspeed,foul,
2025-07-20,AZ,SI,hit_into_play,92.8,4.0,R,R,92.7,2025,Fastball,in_play,0.15047464229300545
2025-05-08,AZ,CU,swinging_strike,,,L,R,79.3,2025,Breaking,whiff,
2025-09-01,AZ,SL,swinging_strike,,,R,L,80.6,2025,Breaking,whiff,
2025-05-30,AZ,CH,hit_into_play,68.9,-35.0,L,R,87.0,2025,Offspeed,in_play,-0.8692625024920637
2025-04-09,AZ,FC,foul,77.8,68.0,R,R,87.9,2025,Fastball,foul,
2025-09-07,AZ,FC,hit_into_play,52.5,-57.0,L,R,91.8,2025,Fastball,in_play,-0.9636848804576196
2025-07-20,AZ,SL,swinging_strike,,,R,R,88.0,2025,Breaking,whiff,
2025-07-23,AZ,FF,foul,67.6,50.0,R,R,90.2,2025,Fastball,foul,
2025-07-02,AZ,ST,swinging_strike,,,L,L,80.0,2025,Breaking,whiff,
2025-06-27,AZ,ST,hit_into_play,72.7,0.0,R,R,86.0,2025,Breaking,in_play,-0.6481972794331896
2025-08-09,AZ,FF,hit_into_play,102.4,35.0,R,L,92.0,2025,Fastball,in_play,0.9070038492799852
2025-04-11,AZ,FF,foul,86.2,23.0,L,L,90.9,2025,Fastball,foul,
2025-04-12,AZ,FC,hit_into_play,84.2,24.0,L,R,87.9,2025,Fastball,in_play,-0.05125216617847772
2025-04-09,AZ,FC,foul,60.2,61.0,L,R,87.8,2025,Fastball,foul,
2025-06-01,AZ,FC,hit_into_play,95.1,-1.0,L,R,94.4,2025,Fastball,in_play,0.11610716640851448
2025-06-27,AZ,SL,swinging_strike,,,R,R,85.4,2025,Breaking,whiff,
2025-05-11,AZ,FS,foul,43.3,-33.0,L,R,82.9,2025,Offspeed,foul,
2025-07-02,AZ,SI,foul,98.4,-24.0,L,L,91.4,2025,Fastball,foul,
2025-08-22,AZ,SL,hit_into_play,94.2,7.0,R,R,85.3,2025,Breaking,in_play,0.28246967350131125
2025-04-09,AZ,SI,foul,87.8,44.0,L,R,93.6,2025,Fastball,foul,
2025-04-24,AZ,FF,foul,78.9,49.0,L,R,95.8,2025,Fastball,foul,
2025-05-27,AZ,CU,hit_into_play,98.4,46.0,R,L,79.0,2025,Breaking,in_play,0.5319827625868387
2025-07-18,AZ,SI,hit_into_play,100.6,18.0,R,L,92.1,2025,Fastball,in_play,0.7985492355115249
2025-05-28,AZ,KC,hit_into_play,100.7,15.0,R,R,81.8,2025,Breaking,in_play,0.7370834419617527
2025-05-06,AZ,FF,foul,70.9,23.0,L,R,95.4,2025,Fastball,foul,
2025-05-16,AZ,FC,swinging_strike,,,R,R,95.0,2025,Fastball,whiff,
2025-04-12,AZ,SL,hit_into_play,82.6,41.0,R,R,85.1,2025,Breaking,in_play,-0.17781833238762712
2025-08-22,AZ,SI,hit_into_play,79.8,-52.0,R,L,93.0,2025,Fastball,in_play,-0.8682350054442007
2025-06-01,AZ,SL,hit_into_play,66.5,-27.0,R,R,88.8,2025,Breaking,in_play,-0.8616712929593449
2025-05-18,AZ,FF,foul,73.7,56.0,R,R,95.6,2025,Fastball,foul,
2025-05-16,AZ,FC,swinging_strike,,,R,R,93.9,2025,Fastball,whiff,
2025-07-21,AZ,SI,foul,107.1,21.0,L,L,90.7,2025,Fastball,foul,
2025-07-01,AZ,CH,swinging_strike,,,L,R,88.6,2025,Offspeed,whiff,
2025-07-04,AZ,SI,foul,109.5,0.0,L,L,90.4,2025,Fastball,foul,
2025-07-18,AZ,SI,hit_into_play,102.6,11.0,R,R,93.7,2025,Fastball,in_play,0.6734399681015841
2025-04-26,AZ,FC,hit_into_play,95.2,-6.0,R,R,91.2,2025,Fastball,in_play,-0.01323477540754825
2025-03-28,AZ,SL,hit_into_play,92.7,35.0,R,R,86.0,2025,Breaking,in_play,0.4460564049871947
2025-06-11,AZ,SI,hit_into_play,87.8,-19.0,R,R,96.1,2025,Fastball,in_play,-0.4724646126949561
2025-04-13,AZ,FF,foul,82.2,-29.0,R,R,95.1,2025,Fastball,foul,
2025-05-09,AZ,SL,foul,95.6,6.0,L,R,79.1,2025,Breaking,foul,
2025-05-16,AZ,FF,foul,83.3,13.0,L,R,99.7,2025,Fastball,foul,
2025-08-20,AZ,SI,foul,97.8,13.0,L,R,94.1,2025,Fastball,foul,
2025-09-24,AZ,ST,foul,56.2,-18.0,R,R,84.2,2025,Breaking,foul,
2025-08-23,AZ,FF,hit_into_play,102.8,24.0,L,R,93.2,2025,Fastball,in_play,0.9561856855859034
2025-06-30,AZ,FF,swinging_strike,,,R,R,95.5,2025,Fastball,whiff,
2025-06-29,AZ,SL,swinging_strike_blocked,,,L,R,87.0,2025,Breaking,whiff,
2025-05-09,AZ,FS,hit_into_play,100.3,34.0,L,R,85.1,2025,Offspeed,in_play,0.8577146625362309
2025-05-28,AZ,CH,swinging_strike,,,L,R,89.3,2025,Offspeed,whiff,
2025-07-05,AZ,ST,hit_into_play,81.5,-7.0,R,R,82.9,2025,Breaking,in_play,-0.4651341113684113
2025-04-22,AZ,CH,foul,66.2,34.0,L,R,87.6,2025,Offspeed,foul,
2025-09-07,AZ,FS,swinging_strike,,,R,L,91.7,2025,Offspeed,whiff,
2025-08-19,AZ,FF,swinging_strike,,,R,L,92.2,2025,Fastball,whiff,
2025-05-30,AZ,FF,foul,,,L,R,93.9,2025,Fastball,foul,
2025-07-18,AZ,FF,hit_into_play,93.6,30.0,R,R,93.7,2025,Fastball,in_play,0.5334243256092137
2025-08-05,AZ,SI,swinging_strike,,,L,L,98.0,2025,Fastball,whiff,
2025-05-30,AZ,CH,swinging_strike,,,L,R,88.7,2025,Offspeed,whiff,
2025-06-10,AZ,FF,hit_into_play,110.9,6.0,L,R,94.5,2025,Fastball,in_play,0.4435566733632892
2025-07-21,AZ,KC,swinging_strike,,,R,R,80.0,2025,Breaking,whiff,
2025-03-28,AZ,CH,hit_into_play,86.9,26.0,L,R,83.8,2025,Offspeed,in_play,0.11107703160703597
2025-05-09,AZ,CH,hit_into_play,54.0,71.0,L,L,87.9,2025,Offspeed,in_play,-0.9186590396736547
2025-08-19,AZ,FC,hit_into_play,102.0,29.0,L,R,84.9,2025,Fastball,in_play,0.9557716196113915
2025-06-29,AZ,FF,foul,109.3,39.0,R,R,94.4,2025,Fastball,foul,
2025-05-30,AZ,CU,foul,65.5,56.0,L,R,78.6,2025,Breaking,foul,
2025-04-11,AZ,FF,hit_into_play,90.1,4.0,L,L,92.9,2025,Fastball,in_play,0.030441517015044495
2025-06-27,AZ,FC,foul,72.3,28.0,L,R,94.1,2025,Fastball,foul,
2025-05-10,AZ,FC,foul_tip,,,R,R,95.5,2025,Fastball,whiff,
2025-03-27,AZ,FF,foul,66.1,42.0,R,L,91.3,2025,Fastball,foul,
2025-06-27,AZ,CH,swinging_strike,,,R,R,90.0,2025,Offspeed,whiff,
2025-08-05,AZ,SL,foul_tip,,,R,R,87.1,2025,Breaking,whiff,
2025-07-18,AZ,FC,hit_into_play,103.2,27.0,R,R,88.4,2025,Fastball,in_play,0.9842041498612113
2025-08-05,AZ,SI,swinging_strike,,,R,R,93.3,2025,Fastball,whiff,
2025-06-15,AZ,SI,foul,89.1,59.0,R,R,91.8,2025,Fastball,foul,
2025-06-27,AZ,SL,swinging_strike,,,R,R,86.9,2025,Breaking,whiff,
2025-05-28,AZ,SL,swinging_strike,,,L,R,86.2,2025,Breaking,whiff,
2025-04-23,AZ,FF,foul,76.0,34.0,L,R,99.2,2025,Fastball,foul,
2025-07-20,AZ,KC,hit_into_play,98.4,24.0,R,R,82.0,2025,Breaking,in_play,0.7926449614305213
2025-08-05,AZ,CU,swinging_strike_blocked,,,L,L,79.4,2025,Breaking,whiff,
2025-09-23,AZ,ST,foul,67.4,29.0,L,R,85.5,2025,Breaking,foul,
2025-08-05,AZ,FC,hit_into_play,99.9,11.0,L,R,92.3,2025,Fastball,in_play,0.6110693637186191
2025-04-08,AZ,CU,hit_into_play,106.9,22.0,L,R,81.1,2025,Breaking,in_play,0.9359577959421534
2025-04-07,AZ,FC,swinging_strike,,,L,R,86.6,2025,Fastball,whiff,
2025-07-03,AZ,SL,swinging_strike,,,R,L,88.3,2025,Breaking,whiff,
2025-07-03,AZ,SL,swinging_strike,,,R,L,87.8,2025,Breaking,whiff,
2025-08-05,AZ,FF,foul,82.9,11.0,L,R,96.9,2025,Fastball,foul,
2025-05-31,AZ,CH,swinging_strike,,,L,R,86.3,2025,Offspeed,whiff,
2025-09-15,AZ,FF,foul,76.0,57.0,L,R,94.7,2025,Fastball,foul,
2025-09-03,AZ,CU,hit_into_play,83.0,20.0,R,L,79.7,2025,Breaking,in_play,-0.13000138021991503
2025-07-20,AZ,SI,foul,43.3,-15.0,R,R,92.3,2025,Fastball,foul,
2025-05-18,AZ,SI,foul,79.6,62.0,R,R,94.0,2025,Fastball,foul,
2025-06-09,AZ,CH,hit_into_play,81.9,-26.0,L,L,90.6,2025,Offspeed,in_play,-0.6721364270707133
2025-04-07,AZ,FS,hit_into_play,72.6,-16.0,R,R,88.7,2025,Offspeed,in_play,-0.7454414403361602
2025-05-31,AZ,FC,foul,,,L,R,92.3,2025,Fastball,foul,
2025-06-27,AZ,FF,foul,83.9,10.0,L,R,99.3,2025,Fastball,foul,
2025-03-28,AZ,SL,swinging_strike,,,L,R,86.1,2025,Breaking,whiff,
2025-07-06,AZ,ST,hit_into_play,109.0,18.0,R,R,84.0,2025,Breaking,in_play,0.8120140475715798
2025-04-26,AZ,FF,foul,94.0,39.0,R,R,98.8,2025,Fastball,foul,
2025-06-15,AZ,FF,swinging_strike,,,R,R,91.7,2025,Fastball,whiff,
2025-06-30,AZ,FF,foul,74.1,31.0,L,R,96.3,2025,Fastball,foul,
2025-05-10,AZ,ST,hit_into_play,87.0,36.0,L,R,84.6,2025,Breaking,in_play,0.08979097336175568
2025-07-20,AZ,CU,foul,36.6,-58.0,L,L,80.0,2025,Breaking,foul,
2025-08-04,AZ,SI,hit_into_play,88.8,44.0,R,L,94.3,2025,Fastball,in_play,0.10650697011057098
2025-04-24,AZ,FC,hit_into_play,53.4,-10.0,L,R,95.6,2025,Fastball,in_play,-0.9163586731485883
2025-04-11,AZ,CU,hit_into_play,97.1,8.0,R,L,78.0,2025,Breaking,in_play,0.4319781618537888
2025-04-12,AZ,FC,foul,107.3,13.0,L,R,95.6,2025,Fastball,foul,
2025-07-06,AZ,CH,hit_into_play,84.8,-6.0,L,R,83.4,2025,Offspeed,in_play,-0.3435214010765716
2025-04-08,AZ,FF,foul,73.3,39.0,L,R,90.9,2025,Fastball,foul,
2025-07-23,AZ,FC,hit_into_play,85.0,16.0,R,L,88.3,2025,Fastball,in_play,-0.05410462066956001
2025-08-20,AZ,CU,swinging_strike,,,L,R,80.4,2025,Breaking,whiff,
2025-08-09,AZ,FF,hit_into_play,89.1,40.0,L,R,96.3,2025,Fastball,in_play,0.17560998052356336
2025-05-31,AZ,ST,foul,106.4,-16.0,L,R,87.4,2025,Breaking,foul,
2025-07-21,AZ,FF,hit_into_play,93.3,26.0,L,R,93.6,2025,Fastball,in_play,0.5125830048921127
2025-06-30,AZ,CU,foul,82.3,64.0,R,R,81.0,2025,Breaking,foul,
2025-08-20,AZ,SI,foul,103.0,33.0,R,R,92.5,2025,Fastball,foul,
2025-09-03,AZ,SL,swinging_strike_blocked,,,R,R,88.9,2025,Breaking,whiff,
2025-08-06,AZ,FF,swinging_strike,,,L,R,93.7,2025,Fastball,whiff,
2025-03-27,AZ,FF,foul,,,R,R,98.3,2025,Fastball,foul,
2025-05-31,AZ,FS,foul,81.3,-56.0,L,R,86.2,2025,Offspeed,foul,
2025-09-17,AZ,FF,hit_into_play,98.3,21.0,R,R,94.7,2025,Fastball,in_play,0.7571579738371648
2025-05-30,AZ,FF,foul,79.3,13.0,R,R,92.8,2025,Fastball,foul,
2025-05-27,AZ,CH,hit_into_play,61.7,-29.0,L,R,85.8,2025,Offspeed,in_play,-0.8998267057217784
2025-09-07,AZ,FF,hit_into_play,80.2,15.0,L,R,89.3,2025,Fastball,in_play,-0.2911343874123944
2025-04-27,AZ,FF,hit_into_play,77.5,67.0,L,R,92.9,2025,Fastball,in_play,-0.6124955909641603
2025-08-09,AZ,FF,hit_into_play,92.6,32.0,R,L,92.7,2025,Fastball,in_play,0.4601653196742681
2025-09-02,AZ,SI,foul,73.2,49.0,L,R,89.4,2025,Fastball,foul,
2025-06-15,AZ,CH,hit_into_play,72.8,-17.0,L,R,87.2,2025,Offspeed,in_play,-0.7482478874967411
2025-04-13,AZ,FF,hit_into_play,67.6,41.0,L,R,94.7,2025,Fastball,in_play,-0.7111199717821706
2025-03-30,AZ,FF,hit_into_play,101.4,5.0,R,R,96.9,2025,Fastball,in_play,0.4657628782185961
2025-04-25,AZ,FF,hit_into_play,104.2,16.0,L,R,96.8,2025,Fastball,in_play,0.8250954652107902
2025-09-24,AZ,CH,foul,,,R,L,87.3,2025,Offspeed,foul,
2025-08-05,AZ,FF,hit_into_play,88.3,21.0,L,R,95.6,2025,Fastball,in_play,0.17484319168187468
2025-04-27,AZ,FF,hit_into_play,97.5,8.0,L,R,95.1,2025,Fastball,in_play,0.4461484196481973
2025-06-09,AZ,SI,foul,61.1,-64.0,L,R,98.7,2025,Fastball,foul,
2025-04-12,AZ,FC,foul,86.9,2.0,L,R,87.2,2025,Fastball,foul,
2025-06-09,AZ,FS,swinging_strike,,,L,R,85.9,2025,Offspeed,whiff,
2025-09-17,AZ,CU,hit_into_play,73.5,7.0,L,R,79.2,2025,Breaking,in_play,-0.58832640667413
2025-08-19,AZ,SI,hit_into_play,85.4,-26.0,L,R,95.0,2025,Fastball,in_play,-0.6148573005965617
2025-07-22,AZ,FC,hit_into_play,61.4,11.0,R,L,91.5,2025,Fastball,in_play,-0.8238225957335868
2025-09-03,AZ,FF,swinging_strike,,,L,R,97.8,2025,Fastball,whiff,
2025-06-01,AZ,CU,swinging_strike,,,L,R,88.4,2025,Breaking,whiff,
2025-05-09,AZ,FS,foul,69.3,11.0,R,R,84.3,2025,Offspeed,foul,
2025-08-20,AZ,CH,hit_into_play,95.0,12.0,R,L,84.4,2025,Offspeed,in_play,0.435919456500069
2025-09-24,AZ,SL,foul,85.2,0.0,R,L,83.9,2025,Breaking,foul,
2025-04-08,AZ,FF,foul,80.6,37.0,R,R,93.1,2025,Fastball,foul,
2025-05-27,AZ,FF,hit_into_play,108.7,25.0,R,L,95.3,2025,Fastball,in_play,0.925130737497508
2025-08-18,AZ,FF,hit_into_play,91.4,42.0,L,R,93.6,2025,Fastball,in_play,0.2789731163832103
2025-03-30,AZ,FS,foul,69.5,79.0,R,R,91.8,2025,Offspeed,foul,
2025-09-21,AZ,SI,hit_into_play,95.4,40.0,R,L,90.4,2025,Fastball,in_play,0.532381492784517
2025-08-24,AZ,FF,hit_into_play,64.4,-59.0,L,R,94.2,2025,Fastball,in_play,-0.9414173324949775
2025-05-07,AZ,FC,hit_into_play,96.3,-4.0,R,R,89.7,2025,Fastball,in_play,0.07157207048323033
2025-05-10,AZ,CH,swinging_strike,,,L,R,89.5,2025,Offspeed,whiff,
2025-09-21,AZ,ST,foul,65.3,-26.0,R,R,86.4,2025,Breaking,foul,
2025-09-03,AZ,FF,foul,79.7,15.0,L,R,94.3,2025,Fastball,foul,
2025-09-20,AZ,CH,swinging_strike,,,R,L,85.0,2025,Offspeed,whiff,
2025-06-29,AZ,SL,foul,,,L,R,88.6,2025,Breaking,foul,
2025-05-11,AZ,FF,swinging_strike,,,R,R,97.6,2025,Fastball,whiff,
2025-04-07,AZ,FS,hit_into_play,85.0,-17.0,L,R,88.2,2025,Offspeed,in_play,-0.5047617587068873
2025-07-22,AZ,FF,foul,90.4,87.0,R,R,95.9,2025,Fastball,foul,
2025-08-24,AZ,KC,hit_into_play,92.1,11.0,R,R,80.2,2025,Breaking,in_play,0.26599904918183626
2025-09-25,AZ,SI,hit_into_play,100.5,-9.0,R,R,93.7,2025,Fastball,in_play,0.012790037879368832
2025-06-10,AZ,ST,hit_into_play,66.6,-13.0,R,R,84.5,2025,Breaking,in_play,-0.8164000797460396
2025-08-05,AZ,FC,foul,85.9,56.0,R,R,90.1,2025,Fastball,foul,
2025-08-04,AZ,SI,hit_into_play,106.1,-4.0,R,R,92.8,2025,Fastball,in_play,0.19959513549158836
2025-04-27,AZ,SI,hit_into_play,105.8,0.0,R,R,93.6,2025,Fastball,in_play,0.3342739276458049
2025-05-16,AZ,FF,foul,82.4,-32.0,R,L,92.0,2025,Fastball,foul,
2025-07-22,AZ,SI,hit_into_play,91.4,13.0,R,R,90.9,2025,Fastball,in_play,0.26369868265677
2025-06-14,AZ,FF,swinging_strike,,,L,R,97.2,2025,Fastball,whiff,
2025-03-27,AZ,KC,foul,80.8,-19.0,R,R,81.8,2025,Breaking,foul,
2025-05-09,AZ,FS,foul,,,L,R,85.5,2025,Offspeed,foul,
2025-08-10,AZ,SI,foul,100.2,-15.0,R,R,94.1,2025,Fastball,foul,
2025-09-16,AZ,CH,foul,65.1,-54.0,L,R,90.7,2025,Offspeed,foul,
2025-07-02,AZ,FF,foul,73.7,47.0,L,R,91.4,2025,Fastball,foul,
2025-07-23,AZ,CH,hit_into_play,96.6,7.0,R,L,81.6,2025,Offspeed,in_play,0.3850660205192693
2025-06-28,AZ,SI,foul_tip,,,L,L,90.4,2025,Fastball,whiff,
2025-09-03,AZ,CU,foul,99.6,-12.0,L,R,84.1,2025,Breaking,foul,
2025-09-20,AZ,CH,swinging_strike,,,R,L,83.3,2025,Offspeed,whiff,
2025-03-27,AZ,FF,hit_into_play,93.9,28.0,L,R,97.8,2025,Fastball,in_play,0.5523793457757602
2025-07-20,AZ,CU,hit_into_play,92.5,30.0,L,R,76.2,2025,Breaking,in_play,0.46182158357231584
2025-04-23,AZ,CH,hit_into_play,94.5,18.0,R,R,88.4,2025,Offspeed,in_play,0.51387121014615
2025-03-29,AZ,ST,foul,80.2,-5.0,R,R,87.1,2025,Breaking,foul,
2025-05-11,AZ,SI,foul,40.1,-37.0,R,R,93.5,2025,Fastball,foul,
2025-04-22,AZ,FF,foul,77.7,35.0,R,R,91.0,2025,Fastball,foul,
2025-05-06,AZ,KC,swinging_strike_blocked,,,R,R,80.8,2025,Breaking,whiff,
2025-08-18,AZ,FF,foul,76.5,62.0,L,R,93.4,2025,Fastball,foul,
2025-04-25,AZ,FF,foul,71.5,12.0,R,R,91.7,2025,Fastball,foul,
2025-07-06,AZ,SL,foul,97.0,-3.0,L,R,86.3,2025,Breaking,foul,
2025-05-28,AZ,ST,hit_into_play,84.3,-8.0,L,R,81.8,2025,Breaking,in_play,-0.38997346910607755
2025-05-30,AZ,SI,hit_into_play,106.5,-19.0,L,R,90.4,2025,Fastball,in_play,-0.23324182986489184
2025-09-02,AZ,CU,foul,38.2,28.0,L,R,74.2,2025,Breaking,foul,
2025-09-21,AZ,CU,swinging_strike,,,R,L,74.0,2025,Breaking,whiff,
2025-07-05,AZ,FC,hit_into_play,105.6,-13.0,L,R,93.0,2025,Fastball,in_play,-0.07559004401367952
2025-07-22,AZ,FC,hit_into_play,73.5,-13.0,R,L,90.3,2025,Fastball,in_play,-0.7120707899458647
2025-08-18,AZ,SI,hit_into_play,72.8,-45.0,R,R,97.5,2025,Fastball,in_play,-0.8792767647645191
2025-04-26,AZ,SL,foul,70.4,55.0,L,R,88.6,2025,Breaking,foul,
2025-05-11,AZ,CH,swinging_strike,,,L,R,85.6,2025,Offspeed,whiff,
2025-09-05,AZ,SL,foul,91.1,-17.0,R,L,89.3,2025,Breaking,foul,
2025-04-24,AZ,FC,foul,,,R,R,89.4,2025,Fastball,foul,
2025-07-18,AZ,SI,foul,86.6,-42.0,R,R,91.0,2025,Fastball,foul,
2025-04-12,AZ,FC,foul,105.5,58.0,R,R,86.6,2025,Fastball,foul,
2025-08-04,AZ,CH,hit_into_play,103.2,-8.0,R,L,85.5,2025,Offspeed,in_play,0.0695017406106706
2025-06-10,AZ,ST,hit_into_play,110.3,21.0,R,R,81.3,2025,Breaking,in_play,0.8169368319352217
2025-06-11,AZ,SI,hit_into_play,75.4,22.0,L,R,95.6,2025,Fastball,in_play,-0.46639164506878095
2025-04-27,AZ,FS,swinging_strike,,,R,R,86.0,2025,Offspeed,whiff,
2025-05-28,AZ,FF,swinging_strike,,,L,R,98.6,2025,Fastball,whiff,
2025-06-10,AZ,FF,hit_into_play,92.2,64.0,L,R,97.0,2025,Fastball,in_play,-0.14432499578266134
2025-07-23,AZ,CH,hit_into_play,95.2,17.0,R,R,77.4,2025,Offspeed,in_play,0.5382857668655205
2025-04-22,AZ,SI,hit_into_play,104.5,18.0,L,R,92.6,2025,Fastball,in_play,0.876562332264941
2025-05-26,AZ,FF,hit_into_play,115.5,13.0,R,L,91.1,2025,Fastball,in_play,0.4302758906252395
2025-05-05,AZ,FC,swinging_strike,,,L,R,89.0,2025,Fastball,whiff,
2025-06-14,AZ,FF,foul_tip,,,R,R,98.3,2025,Fastball,whiff,
2025-06-01,AZ,FS,hit_into_play,97.2,16.0,R,L,86.3,2025,Offspeed,in_play,0.6225098532366158
2025-09-23,AZ,FC,foul,90.0,-34.0,L,R,94.1,2025,Fastball,foul,
2025-05-26,AZ,FF,hit_into_play,96.9,28.0,L,L,90.5,2025,Fastball,in_play,0.7329887895471345
2025-04-12,AZ,CU,foul,98.4,6.0,R,R,81.2,2025,Breaking,foul,
2025-04-26,AZ,SL,foul_tip,,,R,R,83.5,2025,Breaking,whiff,
2025-05-06,AZ,FF,foul,82.5,23.0,R,R,95.4,2025,Fastball,foul,
2025-04-09,AZ,FF,swinging_strike,,,L,L,93.7,2025,Fastball,whiff,
2025-09-16,AZ,SI,hit_into_play,102.0,5.0,L,R,94.2,2025,Fastball,in_play,0.47695799530725225
2025-03-27,AZ,FF,foul,72.7,-21.0,L,R,96.9,2025,Fastball,foul,
2025-05-30,AZ,SI,hit_into_play,71.0,-54.0,L,R,89.1,2025,Fastball,in_play,-0.9126780867084823
2025-05-09,AZ,ST,foul,63.0,63.0,R,R,84.7,2025,Breaking,foul,
